UserID,Date,Steps,CaloriesBurned,DistanceKm,SleepHours,HeartRate,FoodItem,CaloriesIntake,Protein_g,Fat_g,Carbs_g,WaterIntake_L,Mood,Recommendation
1870,2023-07-12,13417,3852,8.59,7.2,78,Dal & Rice,2211,32.4,24.0,144.1,1.3,Sad,Drink more water to stay hydrated.
1794,2023-10-28,8006,1998,6.13,8.2,86,Veg Sandwich,1510,129.3,45.4,151.4,0.6,Stressed,Drink more water to stay hydrated.
1392,2023-09-30,2475,3561,1.75,4.3,92,Fruit Smoothie,2663,91.7,52.0,339.7,3.5,Happy,Try taking a short walk to stay active.
1206,2023-09-18,17043,2494,13.22,6.1,71,Paneer Curry,2672,96.2,79.5,159.4,0.5,Stressed,Drink more water to stay hydrated.
1014,2023-06-24,5001,2617,3.2,8.2,111,Pasta,1239,121.0,56.4,159.2,2.9,Sad,Take a break and do something relaxing.
1857,2023-08-22,10349,1306,7.33,6.8,80,Grilled Fish,1927,134.9,55.8,300.8,3.5,Happy,Great job! Keep maintaining your healthy routine.
1553,2023-10-27,4934,3077,4.0,5.7,115,Paneer Curry,2035,65.9,29.0,395.0,2.5,Tired,Try taking a short walk to stay active.
1891,2023-08-04,16910,3751,13.05,8.9,101,Pasta,1820,36.0,87.5,219.7,2.9,Happy,Great job! Keep maintaining your healthy routine.
1460,2023-09-04,5785,1955,4.76,5.4,58,Paneer Curry,2264,100.8,40.4,276.0,2.3,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1690,2023-01-21,3520,3345,2.58,6.7,81,Egg Wrap,2479,101.0,65.4,174.9,2.2,Relaxed,Try taking a short walk to stay active.
1574,2023-11-20,5100,2521,3.32,8.9,74,Grilled Fish,1453,77.6,57.2,291.7,1.7,Happy,Drink more water to stay hydrated.
1863,2023-08-31,11037,3351,7.38,6.2,62,Pasta,2563,40.1,29.2,138.8,2.1,Happy,Great job! Keep maintaining your healthy routine.
1742,2023-10-15,18161,3432,15.09,8.3,111,Chicken Salad,2080,47.0,70.4,193.6,1.7,Tired,Drink more water to stay hydrated.
1240,2023-10-07,12082,1725,8.52,5.9,70,Dal & Rice,1879,112.0,54.5,332.1,3.3,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1563,2023-09-01,11992,1283,8.66,4.8,72,Grilled Fish,1676,44.1,75.7,311.8,3.2,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1095,2023-06-12,10821,3346,9.19,5.4,75,Veg Sandwich,2579,53.2,47.4,367.1,0.6,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1899,2023-05-26,2541,2185,1.69,5.3,83,Paneer Curry,2102,81.6,73.7,213.3,3.9,Stressed,Try taking a short walk to stay active.
1733,2023-03-08,6647,1727,5.61,8.7,104,Paneer Curry,1855,59.5,29.2,311.7,2.3,Stressed,Take a break and do something relaxing.
1484,2023-04-13,8739,1407,5.55,7.1,109,Egg Wrap,2740,58.2,74.8,178.4,1.7,Relaxed,Drink more water to stay hydrated.
1406,2023-11-06,13429,1881,8.64,6.6,117,Pasta,2469,148.0,85.2,160.0,0.6,Energetic,Drink more water to stay hydrated.
1230,2023-05-05,14088,2685,9.96,4.6,82,Oatmeal,1507,97.7,54.2,144.5,4.0,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1748,2023-04-27,11743,2594,9.93,5.2,88,Pasta,1475,111.1,33.0,181.4,0.9,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1654,2023-09-08,7055,2271,5.77,5.2,119,Egg Wrap,2077,92.1,74.1,376.3,2.1,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1170,2023-11-17,12469,2842,10.34,5.8,70,Veg Sandwich,1398,134.5,26.3,115.6,2.8,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1540,2023-08-14,15375,2788,10.09,6.3,115,Pasta,1383,105.9,80.5,199.2,2.6,Stressed,Take a break and do something relaxing.
1035,2023-07-07,7643,2353,6.83,4.7,64,Fried Rice,1617,91.7,68.3,222.5,2.1,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1524,2023-07-06,7850,3508,4.93,7.0,70,Paneer Curry,2619,54.2,27.7,382.6,1.7,Happy,Drink more water to stay hydrated.
1159,2023-03-17,16561,1432,10.47,5.5,100,Pasta,2969,99.1,74.1,208.1,1.3,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1838,2023-09-30,12311,1931,8.71,6.9,80,Grilled Fish,2039,63.0,33.7,107.7,3.1,Energetic,Great job! Keep maintaining your healthy routine.
1698,2023-05-29,17330,2459,13.15,7.0,81,Oatmeal,2383,84.3,49.3,394.7,3.5,Relaxed,Great job! Keep maintaining your healthy routine.
1242,2023-07-14,4520,3868,3.73,4.2,83,Dal & Rice,1632,64.6,20.3,174.1,3.6,Stressed,Try taking a short walk to stay active.
1085,2023-12-30,16625,3377,13.27,5.6,113,Oatmeal,2157,84.5,59.1,320.5,3.9,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1795,2023-10-11,5638,2320,4.88,5.1,109,Fried Rice,2217,58.8,52.2,215.7,1.4,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1577,2023-02-13,13037,2138,10.17,4.4,81,Grilled Fish,2024,69.6,55.4,249.6,1.4,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1681,2023-06-19,19465,3147,12.1,8.5,80,Dal & Rice,2376,102.2,81.6,357.9,1.4,Stressed,Drink more water to stay hydrated.
1556,2023-04-04,17871,2904,13.24,5.3,80,Pasta,2164,146.1,27.8,241.5,1.0,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1573,2023-08-12,15146,3494,12.59,7.6,111,Paneer Curry,1343,104.4,36.5,375.1,3.4,Stressed,Take a break and do something relaxing.
1952,2023-10-05,8613,2446,6.42,8.9,72,Fruit Smoothie,2018,149.8,68.9,129.9,3.1,Stressed,Take a break and do something relaxing.
1645,2023-02-07,16115,1224,10.29,6.1,58,Fried Rice,1787,68.0,36.4,244.9,0.6,Energetic,Drink more water to stay hydrated.
1795,2023-09-27,7437,2406,6.02,6.4,61,Fried Rice,2724,99.0,21.9,246.1,4.0,Happy,Great job! Keep maintaining your healthy routine.
1027,2023-08-23,12398,1371,10.15,4.8,63,Fried Rice,2374,107.4,80.2,374.2,2.6,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1619,2023-04-21,5983,2805,4.96,7.8,81,Grilled Fish,2007,43.1,35.0,107.5,2.8,Sad,Take a break and do something relaxing.
1555,2023-06-17,13666,1343,9.61,8.7,95,Paneer Curry,2776,38.1,79.0,197.2,1.7,Sad,Drink more water to stay hydrated.
1339,2023-02-23,2782,1394,2.24,8.6,60,Grilled Fish,1854,79.7,33.7,358.2,1.4,Stressed,Try taking a short walk to stay active.
1797,2023-05-07,17660,2208,14.5,6.4,71,Pasta,1494,68.9,38.6,315.5,3.8,Happy,Great job! Keep maintaining your healthy routine.
1957,2023-10-02,10891,1338,7.8,7.0,114,Chicken Salad,2684,95.5,55.3,277.0,1.3,Happy,Drink more water to stay hydrated.
1330,2023-02-11,9689,2838,7.02,8.1,113,Oatmeal,1902,65.6,49.0,324.9,3.5,Sad,Take a break and do something relaxing.
1639,2023-02-10,11658,2807,8.72,7.5,82,Veg Sandwich,2926,139.1,25.9,148.2,3.4,Sad,Take a break and do something relaxing.
1505,2023-02-19,16740,3759,13.11,5.7,64,Veg Sandwich,2327,57.8,69.7,395.1,1.4,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1347,2023-06-08,11928,1431,8.24,8.6,65,Dal & Rice,2501,124.4,68.4,199.2,3.7,Tired,Take a break and do something relaxing.
1472,2023-11-28,6362,3140,4.13,7.6,55,Veg Sandwich,1806,145.4,61.4,174.6,2.6,Tired,Take a break and do something relaxing.
1230,2023-07-01,4928,3657,3.32,8.1,77,Fruit Smoothie,2565,142.6,61.2,183.3,2.0,Happy,Try taking a short walk to stay active.
1189,2023-06-30,13538,2275,10.3,5.0,107,Oatmeal,2863,143.0,22.2,321.1,0.6,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1224,2023-06-15,1277,2795,1.05,6.5,68,Fried Rice,1656,116.0,36.5,310.8,2.7,Relaxed,Try taking a short walk to stay active.
1384,2023-08-20,5266,1551,4.54,7.9,61,Fruit Smoothie,2761,52.9,59.2,168.4,2.3,Relaxed,Great job! Keep maintaining your healthy routine.
1376,2023-07-25,14490,2286,12.59,7.1,77,Grilled Fish,1428,144.0,41.6,147.7,1.0,Relaxed,Drink more water to stay hydrated.
1282,2023-12-21,2519,1797,1.95,7.5,119,Fruit Smoothie,2123,56.5,88.5,303.7,1.8,Relaxed,Try taking a short walk to stay active.
1957,2023-02-19,11574,1290,9.95,7.5,115,Oatmeal,1490,149.4,44.5,185.5,3.1,Sad,Take a break and do something relaxing.
1632,2023-05-26,10247,1838,6.95,4.0,110,Oatmeal,2955,144.8,50.5,300.1,1.3,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1627,2023-10-25,2465,3887,1.81,7.0,67,Grilled Fish,1753,70.6,31.6,299.8,3.2,Stressed,Try taking a short walk to stay active.
1972,2023-05-25,2079,2506,1.38,7.7,67,Fruit Smoothie,2403,94.8,61.4,293.5,2.2,Happy,Try taking a short walk to stay active.
1744,2023-01-16,10955,3241,7.02,5.5,68,Chicken Salad,1974,40.5,31.4,207.2,3.2,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1258,2023-03-26,16433,3608,13.15,6.5,62,Veg Sandwich,1706,47.7,37.9,200.3,1.0,Relaxed,Drink more water to stay hydrated.
1358,2023-08-04,12784,3679,8.57,6.0,100,Chicken Salad,2550,65.1,87.7,351.7,3.7,Sad,Take a break and do something relaxing.
1709,2023-02-21,3494,3054,2.69,6.5,61,Paneer Curry,2962,144.5,75.5,342.8,3.8,Happy,Try taking a short walk to stay active.
1455,2023-02-05,1249,1521,0.78,8.7,97,Pasta,1331,119.9,43.8,145.6,2.0,Energetic,Try taking a short walk to stay active.
1410,2023-04-17,18449,2903,11.98,6.4,85,Veg Sandwich,1920,39.6,39.1,265.4,0.9,Sad,Drink more water to stay hydrated.
1648,2023-08-07,1996,2367,1.38,5.6,103,Paneer Curry,2941,93.8,85.0,391.7,1.8,Energetic,Try taking a short walk to stay active.
1317,2023-12-03,17614,3104,12.66,7.8,68,Grilled Fish,1687,70.1,89.8,373.0,0.9,Sad,Drink more water to stay hydrated.
1676,2023-10-25,13166,2349,8.91,7.6,83,Chicken Salad,1652,46.7,78.8,227.5,4.0,Sad,Take a break and do something relaxing.
1224,2023-09-11,17041,3177,13.92,6.0,81,Fruit Smoothie,1740,31.4,37.6,340.9,3.0,Stressed,Take a break and do something relaxing.
1818,2023-03-09,11101,3794,6.87,8.0,100,Oatmeal,1344,127.4,45.5,287.6,3.4,Relaxed,Great job! Keep maintaining your healthy routine.
1233,2023-07-06,12353,3444,9.47,4.0,59,Chicken Salad,1301,68.8,53.7,260.5,0.5,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1683,2023-05-04,17787,3363,10.82,8.7,117,Chicken Salad,2388,53.2,34.4,311.1,3.2,Relaxed,Great job! Keep maintaining your healthy routine.
1663,2023-01-30,11430,1911,9.96,7.4,67,Fruit Smoothie,1440,42.8,56.3,244.8,2.6,Stressed,Take a break and do something relaxing.
1974,2023-07-04,5076,1942,4.0,7.2,75,Egg Wrap,1569,73.0,40.6,363.4,2.2,Relaxed,Great job! Keep maintaining your healthy routine.
1826,2023-10-16,4963,1778,4.0,7.8,87,Fruit Smoothie,1465,135.8,89.2,208.8,0.6,Energetic,Try taking a short walk to stay active.
1373,2023-12-25,4452,3253,3.61,5.2,62,Chicken Salad,2878,73.0,27.3,388.6,1.5,Happy,Try taking a short walk to stay active.
1671,2023-02-22,9046,2483,6.88,4.8,96,Oatmeal,1687,44.4,52.3,142.9,2.4,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1607,2023-06-26,8956,1571,5.67,8.3,59,Dal & Rice,2120,43.2,79.1,327.1,3.5,Happy,Great job! Keep maintaining your healthy routine.
1471,2023-05-13,6764,3892,4.91,8.6,104,Fruit Smoothie,2021,102.4,54.4,287.5,1.0,Sad,Drink more water to stay hydrated.
1232,2023-12-28,12037,1687,9.93,6.9,73,Fried Rice,2795,62.4,50.7,271.0,1.1,Happy,Drink more water to stay hydrated.
1691,2023-03-18,13862,3981,12.4,6.4,101,Fruit Smoothie,1912,46.6,47.0,365.8,2.6,Energetic,Great job! Keep maintaining your healthy routine.
1112,2023-12-16,9431,2079,6.53,8.1,80,Pasta,2474,98.8,33.0,257.3,0.9,Stressed,Drink more water to stay hydrated.
1829,2023-03-01,17035,2298,13.48,7.4,80,Dal & Rice,2879,144.5,32.1,149.5,0.5,Sad,Drink more water to stay hydrated.
1496,2023-11-07,13566,1263,12.14,5.8,61,Dal & Rice,2308,79.8,72.8,265.7,1.1,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1441,2023-04-01,12414,2413,9.59,4.2,119,Pasta,2449,100.8,89.5,153.0,3.7,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1563,2023-10-25,7713,3027,6.49,6.0,117,Oatmeal,2521,38.4,42.1,222.6,4.0,Stressed,Take a break and do something relaxing.
1267,2023-11-21,9879,1581,7.68,7.5,64,Veg Sandwich,2706,84.0,36.7,387.3,3.6,Energetic,Great job! Keep maintaining your healthy routine.
1509,2023-10-07,9554,2235,6.97,8.1,76,Pasta,2749,118.3,47.7,187.2,3.2,Relaxed,Great job! Keep maintaining your healthy routine.
1806,2023-07-18,5269,3842,4.23,4.3,117,Paneer Curry,2723,53.8,61.5,197.5,3.7,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1385,2023-04-28,5950,2352,5.11,7.0,118,Egg Wrap,1629,72.9,57.1,100.6,1.5,Sad,Drink more water to stay hydrated.
1386,2023-07-02,3304,1717,2.76,4.3,108,Oatmeal,1834,110.1,61.5,251.7,3.9,Happy,Try taking a short walk to stay active.
1112,2023-02-24,3147,3049,2.72,4.0,69,Chicken Salad,2017,91.2,30.3,305.3,3.9,Sad,Try taking a short walk to stay active.
1612,2023-09-28,19918,2243,17.64,8.5,97,Veg Sandwich,1911,111.5,36.5,127.9,3.3,Stressed,Take a break and do something relaxing.
1624,2023-01-05,10563,3097,8.7,5.4,116,Veg Sandwich,2284,44.2,77.5,304.5,0.7,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1951,2023-04-11,17073,3769,14.54,5.1,64,Egg Wrap,1271,113.8,54.9,380.9,1.5,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1080,2023-10-13,19976,1719,13.56,4.6,61,Fruit Smoothie,2726,47.8,51.5,184.2,2.8,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1698,2023-02-22,4437,3665,2.87,7.8,116,Dal & Rice,2739,131.3,34.9,346.2,1.9,Stressed,Try taking a short walk to stay active.
1112,2023-08-06,6271,3296,4.49,5.2,61,Oatmeal,1878,138.9,88.0,174.0,1.2,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1001,2023-11-25,7797,3138,5.4,8.0,109,Grilled Fish,2450,136.8,77.7,349.7,3.0,Sad,Take a break and do something relaxing.
1641,2023-10-13,9287,2337,6.73,4.9,103,Pasta,2166,45.2,77.9,124.0,3.2,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1219,2023-08-28,9530,1949,6.12,4.2,119,Chicken Salad,2584,89.9,39.6,114.3,1.7,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1565,2023-08-02,18491,2390,13.43,6.6,69,Oatmeal,1704,34.3,53.7,177.1,3.5,Tired,Take a break and do something relaxing.
1854,2023-04-14,3387,2218,2.87,6.6,86,Paneer Curry,2332,131.5,68.0,233.2,3.7,Happy,Try taking a short walk to stay active.
1996,2023-12-27,16525,1778,10.17,7.5,88,Paneer Curry,2278,38.5,77.3,206.9,2.1,Energetic,Great job! Keep maintaining your healthy routine.
1735,2023-12-30,1650,3061,1.12,7.1,71,Egg Wrap,2857,145.4,35.3,177.1,2.0,Happy,Try taking a short walk to stay active.
1224,2023-08-10,18820,3793,13.52,6.2,112,Pasta,2273,57.3,76.6,155.3,1.4,Stressed,Drink more water to stay hydrated.
1384,2023-12-06,16772,3649,12.98,5.8,67,Dal & Rice,1501,68.4,36.1,337.5,2.8,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1402,2023-12-14,4157,1861,3.04,8.1,107,Oatmeal,1407,107.9,50.8,242.4,2.8,Stressed,Try taking a short walk to stay active.
1637,2023-07-08,5234,3214,3.19,8.6,105,Grilled Fish,1327,83.7,37.7,237.4,2.1,Relaxed,Great job! Keep maintaining your healthy routine.
1129,2023-11-23,12368,2490,9.79,6.7,114,Veg Sandwich,2884,63.1,65.0,112.3,1.0,Tired,Drink more water to stay hydrated.
1052,2023-11-20,15413,1905,12.54,8.1,116,Oatmeal,2447,96.4,51.6,250.0,2.3,Sad,Take a break and do something relaxing.
1683,2023-11-07,18087,3947,11.48,7.4,97,Dal & Rice,1439,121.2,27.2,219.7,3.5,Relaxed,Great job! Keep maintaining your healthy routine.
1729,2023-04-09,18595,2503,11.24,4.2,110,Paneer Curry,2656,44.1,60.2,119.4,3.8,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1671,2023-04-07,10606,1270,8.13,7.2,55,Dal & Rice,1758,132.8,38.6,375.6,1.1,Happy,Drink more water to stay hydrated.
1709,2023-11-23,11077,1763,9.53,4.6,107,Pasta,2714,107.1,78.3,381.4,2.1,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1415,2023-03-14,16620,2567,13.7,6.7,81,Fried Rice,2207,45.3,59.8,236.4,1.5,Stressed,Drink more water to stay hydrated.
1246,2023-09-13,9131,1743,6.85,7.0,89,Oatmeal,2105,110.8,29.9,150.2,1.0,Sad,Drink more water to stay hydrated.
1835,2023-08-19,16150,2787,11.39,4.1,117,Dal & Rice,1946,129.2,23.7,385.0,2.4,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1438,2023-06-19,8459,3230,5.14,7.6,57,Oatmeal,1228,128.7,24.3,224.4,3.8,Relaxed,Great job! Keep maintaining your healthy routine.
1202,2023-11-29,11382,2948,9.5,6.8,108,Fried Rice,2088,98.4,28.6,288.1,3.8,Tired,Take a break and do something relaxing.
1183,2023-06-06,18445,3712,12.32,7.4,91,Dal & Rice,2155,53.9,64.6,135.9,2.2,Stressed,Take a break and do something relaxing.
1122,2023-08-10,18443,1627,16.53,5.9,91,Dal & Rice,2367,62.0,84.3,355.1,3.0,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1400,2023-12-30,9705,3016,6.03,5.9,101,Paneer Curry,2073,132.2,33.4,300.5,3.3,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1766,2023-12-12,9502,2459,8.23,6.6,109,Pasta,2503,123.8,81.6,269.2,2.2,Energetic,Great job! Keep maintaining your healthy routine.
1293,2023-04-09,18228,3554,12.29,6.4,98,Grilled Fish,1643,55.4,32.6,312.9,2.6,Relaxed,Great job! Keep maintaining your healthy routine.
1279,2023-08-08,4259,2142,3.71,8.2,111,Pasta,2104,125.5,42.4,268.2,2.2,Sad,Try taking a short walk to stay active.
1836,2023-09-01,9973,1872,7.29,6.0,93,Fried Rice,1645,56.7,88.1,222.3,3.8,Sad,Take a break and do something relaxing.
1883,2023-09-16,8407,2183,5.63,7.7,87,Dal & Rice,2942,72.7,54.7,100.2,0.8,Energetic,Drink more water to stay hydrated.
1609,2023-07-13,17117,1957,10.82,8.8,100,Grilled Fish,2947,107.8,76.4,352.5,3.4,Happy,Great job! Keep maintaining your healthy routine.
1197,2023-05-30,6512,2261,4.15,7.7,88,Paneer Curry,1337,131.5,27.7,186.8,1.5,Happy,Drink more water to stay hydrated.
1981,2023-06-04,13661,1952,12.06,4.6,90,Fruit Smoothie,1906,105.3,44.1,108.9,1.4,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1906,2023-01-22,18058,1363,12.37,8.2,58,Grilled Fish,2532,89.1,28.1,106.4,3.8,Sad,Take a break and do something relaxing.
1510,2023-04-26,10476,2661,9.34,8.4,91,Pasta,1448,73.9,36.2,264.0,3.9,Sad,Take a break and do something relaxing.
1751,2023-04-23,5331,1535,4.53,5.6,55,Paneer Curry,2168,74.6,83.1,120.5,2.8,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1143,2023-07-30,2485,2248,2.04,6.1,100,Fried Rice,2759,108.8,52.9,247.7,0.8,Stressed,Try taking a short walk to stay active.
1608,2023-01-24,13944,2805,11.37,5.5,76,Oatmeal,2460,105.1,40.0,348.2,2.2,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1200,2023-10-10,19500,1786,16.91,8.7,55,Oatmeal,1261,122.9,67.7,350.0,3.6,Stressed,Take a break and do something relaxing.
1123,2023-10-19,6370,1228,4.25,5.0,87,Dal & Rice,2952,39.8,20.1,259.7,3.7,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1186,2023-12-29,15901,3938,13.85,5.9,110,Veg Sandwich,2345,129.9,21.7,317.9,2.3,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1325,2023-02-25,7830,1939,5.75,5.6,77,Grilled Fish,2515,47.3,58.5,262.3,3.3,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1463,2023-09-23,1734,1226,1.43,4.1,73,Dal & Rice,1539,66.0,85.9,212.1,0.9,Sad,Try taking a short walk to stay active.
1348,2023-02-23,17048,1713,14.27,7.8,93,Chicken Salad,1893,64.6,71.5,305.2,3.6,Energetic,Great job! Keep maintaining your healthy routine.
1770,2023-12-03,8497,2850,7.23,6.0,64,Chicken Salad,1259,147.3,78.5,244.7,2.7,Happy,Great job! Keep maintaining your healthy routine.
1659,2023-04-18,4567,2635,3.36,7.4,98,Veg Sandwich,1757,135.5,50.6,359.7,3.2,Sad,Try taking a short walk to stay active.
1763,2023-07-21,2020,2846,1.37,6.2,91,Fruit Smoothie,2575,82.8,50.0,382.9,0.8,Sad,Try taking a short walk to stay active.
1954,2023-07-21,13861,3165,11.92,6.4,83,Egg Wrap,2331,51.2,67.8,275.0,2.0,Happy,Great job! Keep maintaining your healthy routine.
1931,2023-12-03,11134,1602,6.89,6.3,64,Paneer Curry,1437,52.8,57.2,387.9,1.0,Stressed,Drink more water to stay hydrated.
1402,2023-08-06,7492,2731,5.79,6.5,67,Veg Sandwich,1291,148.0,35.5,262.2,3.6,Relaxed,Great job! Keep maintaining your healthy routine.
1345,2023-08-31,7159,2494,5.94,8.5,76,Paneer Curry,1409,124.0,59.8,377.3,3.6,Tired,Take a break and do something relaxing.
1962,2023-12-20,1208,2881,1.04,7.2,97,Dal & Rice,2832,74.8,31.1,398.1,1.8,Happy,Try taking a short walk to stay active.
1510,2023-06-27,8210,1973,5.22,5.2,58,Veg Sandwich,2670,50.0,33.2,324.9,1.2,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1146,2023-03-02,10165,1220,7.52,6.9,112,Oatmeal,2783,141.6,75.6,305.6,1.6,Energetic,Drink more water to stay hydrated.
1147,2023-02-05,7827,1990,6.32,8.9,61,Fruit Smoothie,1496,70.2,49.7,166.2,2.7,Stressed,Take a break and do something relaxing.
1863,2023-12-24,2928,2112,2.55,6.1,113,Chicken Salad,1968,127.6,73.0,386.8,2.7,Happy,Try taking a short walk to stay active.
1710,2023-02-15,13237,2774,10.45,5.0,92,Fruit Smoothie,2181,86.0,43.9,229.0,2.0,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1819,2023-04-05,19107,1518,12.83,6.0,88,Pasta,2985,135.2,42.1,266.5,3.5,Stressed,Take a break and do something relaxing.
1488,2023-11-23,11633,1809,7.46,5.4,97,Fried Rice,1636,144.5,22.1,270.3,1.6,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1928,2023-02-13,8474,3568,6.12,7.4,97,Fried Rice,2709,79.7,40.6,368.6,1.3,Stressed,Drink more water to stay hydrated.
1935,2023-11-16,11599,3905,7.55,6.6,61,Pasta,2266,144.4,83.1,265.7,2.0,Happy,Great job! Keep maintaining your healthy routine.
1639,2023-08-14,16657,2002,13.5,8.9,97,Grilled Fish,2113,147.7,61.1,288.1,2.8,Tired,Take a break and do something relaxing.
1550,2023-05-26,7906,2586,5.99,6.8,82,Veg Sandwich,2185,128.1,60.8,399.2,3.1,Stressed,Take a break and do something relaxing.
1337,2023-09-26,14461,2782,9.74,6.7,115,Grilled Fish,1423,51.3,38.2,169.0,2.6,Stressed,Take a break and do something relaxing.
1871,2023-01-13,4062,2802,3.19,5.0,108,Pasta,1982,146.7,33.0,120.3,2.7,Sad,Try taking a short walk to stay active.
1640,2023-01-25,11402,1776,7.16,5.8,77,Dal & Rice,1996,110.2,67.1,249.4,0.7,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1778,2023-09-18,7125,2354,5.62,7.5,65,Grilled Fish,1550,110.7,48.0,387.5,3.2,Happy,Great job! Keep maintaining your healthy routine.
